Time,City,District,Longitude,Latitude,Geohash
109年06月04日 02時10分50秒,新竹市,東區經,120.988921,24.815498,wsqj1jt2y0n7
109年07月15日 19時30分00秒,新竹市,東區西,120.965172,24.802564,wsqj0ehjkv19
109年08月17日 16時18分00秒,新竹市,東區食,120.977674,24.796726,wsqj0fj72hgb
109年12月29日 01時36分00秒,新竹市,東區食,120.975062,24.796379,wsqj0f537k06
109年01月06日 17時00分00秒,新竹市,香山區,120.937206,24.800548,wsmvpfzc9jhz
109年02月03日 13時09分00秒,新竹市,香山區,120.934367,24.790406,wsmvpbvwwfxg
109年02月28日 15時29分00秒,新竹市,香山區,120.933196,24.798456,wsmvpfkv7xq8
109年03月07日 23時49分32秒,新竹市,香山區,120.935694,24.802703,wsmvpgnwjyvq
109年04月24日 12時24分00秒,新竹市,香山區,120.919074,24.721407,wsmuxs6sdsk8
109年06月10日 07時37分00秒,新竹市,香山區,120.952599,24.772718,wsqhbmdzxc6d
109年06月23日 00時52分00秒,新竹市,香山區,120.954059,24.776680,wsqhbqkn9ggm
109年06月24日 15時04分00秒,新竹市,香山區,120.953998,24.754670,wsqhb6kn2kvy
109年07月11日 05時50分00秒,新竹市,香山區,120.921100,24.780856,wsmuzxhncy7k
109年07月16日 16時39分02秒,新竹市,香山區,120.945556,24.793806,wsqj01tf7sqv
109年08月16日 05時59分06秒,新竹市,香山區,120.906264,24.746104,wsmuz2ck80hu
109年12月29日 08時09分41秒,新竹市,香山區,120.916932,24.744370,wsmuz8942szk
109年02月03日 14時40分00秒,新竹縣,寶山鄉,120.969854,24.728684,wsqh8txx1buc
109年06月14日 15時55分02秒,新竹縣,寶山鄉,121.011378,24.755970,wsqhcdtvcrr3
109年11月03日 08時41分07秒,新竹縣,寶山鄉,120.996946,24.755688,wsqhc6ek34wp
109年11月22日 21時51分00秒,新竹縣,寶山鄉,120.961106,24.730308,wsqh8w10qp9c
109年11月25日 01時50分30秒,新竹縣,寶山鄉,120.984445,24.758135,wsqhc544tfue
109年11月08日 15時52分00秒,新竹縣,尖石鄉,121.239908,24.680502,wsqhquunqe59
109年11月23日 04時00分00秒,新竹縣,尖石鄉,121.295375,24.660508,wsqk21k9g5fu
109年10月28日 07時22分00秒,新竹縣,峨眉鄉,120.997618,24.699995,wsqh927zbug1
109年05月30日 17時12分30秒,新竹縣,新埔鎮,121.022995,24.852591,wsqj3uq2b4tx
109年11月14日 19時30分42秒,新竹縣,新埔鎮,121.032624,24.843335,wsqj64t6bt39
109年01月21日 02時26分46秒,新竹縣,新豐鄉,120.979068,24.882118,wsqj8cwkbdgr
109年02月17日 17時30分34秒,新竹縣,新豐鄉,121.009783,24.897133,wsqj9sksk3fp
109年04月06日 21時40分07秒,新竹縣,新豐鄉,120.981795,24.909408,wsqj9n87b4hw
109年04月28日 19時05分00秒,新竹縣,新豐鄉,120.997590,24.918368,wsqjc27b00qr
109年05月03日 21時00分00秒,新竹縣,新豐鄉,120.999533,24.872431,wsqj3rvhmmpn
109年05月29日 17時27分47秒,新竹縣,新豐鄉,120.984558,24.902412,wsqj9j670d0c
109年08月22日 11時06分52秒,新竹縣,新豐鄉,120.978951,24.928765,wsqjbfnhtfs5
109年08月27日 12時23分00秒,新竹縣,新豐鄉,120.965173,24.895999,wsqj8shjsyd6
109年10月10日 21時08分00秒,新竹縣,新豐鄉,121.016874,24.891480,wsqj9g3g3s1t
109年10月18日 09時16分00秒,新竹縣,新豐鄉,120.971072,24.901477,wsqj8v0mw7c0
109年02月15日 09時40分00秒,新竹縣,橫山鄉,121.125485,24.725067,wsqhsm0cuqec
109年11月04日 11時44分11秒,新竹縣,橫山鄉,121.162764,24.737227,wsqhtpk0c134
109年06月10日 08時37分00秒,新竹縣,湖口鄉,121.017450,24.855853,wsqj3uf5yfz4
109年06月15日 13時15分51秒,新竹縣,湖口鄉,121.043605,24.877975,wsqjd2vk8qtt
109年07月04日 15時47分22秒,新竹縣,湖口鄉,121.003165,24.875007,wsqj92rg6j7k
109年07月13日 14時40分54秒,新竹縣,湖口鄉,121.018059,24.866034,wsqj3ydxjhtn
109年07月14日 07時20分37秒,新竹縣,湖口鄉,121.053301,24.917437,wsqjf8h6d6gm
109年09月21日 17時12分33秒,新竹縣,湖口鄉,121.054259,24.919053,wsqjf8mh08jv
109年11月28日 03時29分15秒,新竹縣,湖口鄉,121.046393,24.901920,wsqjdmr21qkd
109年01月30日 09時51分00秒,新竹縣,竹北市,120.954434,24.877908,wsqj82uk6d4v
109年02月29日 08時45分18秒,新竹縣,竹北市,121.013215,24.835153,wsqj39p5k214
109年03月22日 01時40分00秒,新竹縣,竹北市,121.064308,24.788050,wsqj4bs2fg6v
109年03月30日 05時34分01秒,新竹縣,竹北市,120.954678,24.878309,wsqj82uw8kbv
109年04月11日 08時25分00秒,新竹縣,竹北市,120.984222,24.836584,wsqj31658dy6
109年04月16日 16時34分08秒,新竹縣,竹北市,120.988184,24.836344,wsqj31kfjn0d
109年07月22日 20時35分00秒,新竹縣,竹北市,120.954136,24.872906,wsqj2rup5tsx
109年09月11日 22時23分00秒,新竹縣,竹北市,120.996243,24.843636,wsqj36du8v3v
109年10月01日 06時58分19秒,新竹縣,竹北市,121.033194,24.825979,wsqj4pmtvcft
109年10月03日 22時34分00秒,新竹縣,竹北市,121.035188,24.815020,wsqj4jrjur12
109年11月29日 06時55分00秒,新竹縣,竹北市,121.010667,24.831537,wsqj38mq0vvr
109年12月28日 18時33分00秒,新竹縣,竹北市,120.980385,24.854584,wsqj2uxhrq32
109年04月09日 16時22分28秒,新竹縣,竹東鎮,121.093084,24.736888,wsqhex1qc65u
109年06月14日 20時36分25秒,新竹縣,竹東鎮,121.093723,24.738277,wsqhex3ybm06
109年06月24日 20時29分56秒,新竹縣,竹東鎮,121.061440,24.761372,wsqhfgdm2n23
109年09月22日 17時20分00秒,新竹縣,竹東鎮,121.114494,24.667482,wsqhk48fkrbm
109年10月08日 06時01分00秒,新竹縣,竹東鎮,121.034968,24.789027,wsqj40wyx1t3
109年10月14日 01時25分00秒,新竹縣,竹東鎮,121.050282,24.771830,wsqhftd4k5b3
109年12月31日 17時47分00秒,新竹縣,竹東鎮,121.105148,24.722403,wsqheud46mzq
109年01月05日 02時30分52秒,新竹縣,芎林鄉,121.074681,24.783651,wsqhgpezhx3s
109年08月25日 07時33分44秒,新竹縣,芎林鄉,121.082041,24.788433,wsqj529704cd
109年09月30日 14時31分55秒,新竹縣,芎林鄉,121.111759,24.738823,wsqhezwfhdbg
109年12月05日 06時10分44秒,新竹縣,芎林鄉,121.088452,24.766783,wsqhgktuvqvz
109年12月21日 10時55分46秒,新竹縣,芎林鄉,121.077750,24.769757,wsqhgjnnk13g
109年01月14日 18時01分39秒,新竹縣,關西鎮,121.183234,24.787641,wsqjj86yqp0w
109年01月21日 19時05分50秒,新竹縣,關西鎮,121.195227,24.800152,wsqjjfexm7rj
109年02月28日 02時44分40秒,新竹縣,關西鎮,121.150992,24.811809,wsqjhug7q8rj
109年06月13日 15時20分00秒,新竹縣,關西鎮,121.203441,24.778366,wsqhync8ky5y
109年07月14日 05時05分00秒,新竹縣,關西鎮,121.138432,24.803656,wsqjhe67f09g
109年08月29日 05時52分00秒,新竹縣,關西鎮,121.171144,24.760268,wsqhv76ph23x
109年01月13日 18時10分37秒,桃園市,中壢區,121.197179,24.974831,wsqnjft0fvyt
109年01月27日 22時03分39秒,桃園市,中壢區,121.218714,24.954447,wsqjyquf0y06
109年02月04日 03時39分11秒,桃園市,中壢區,121.208508,24.984253,wsqnnhjrffq4
109年02月14日 10時29分32秒,桃園市,中壢區,121.239519,24.965301,wsqnnbgcmt3t
109年03月13日 09時43分54秒,桃園市,中壢區,121.194289,25.016494,wsqnmf4gxs7z
109年03月18日 06時03分00秒,桃園市,中壢區,121.252718,24.970195,wsqnp1ttcjex
109年03月20日 02時00分00秒,桃園市,中壢區,121.250159,24.942276,wsqjzheem3pr
109年03月25日 22時56分00秒,桃園市,中壢區,121.248644,24.944069,wsqjzhftdpmz
109年04月23日 14時07分24秒,桃園市,中壢區,121.224489,24.965040,wsqnn88zzkf8
109年05月03日 08時56分20秒,桃園市,中壢區,121.217684,24.955267,wsqjyqunbybq
109年05月09日 05時42分00秒,桃園市,中壢區,121.244385,24.967026,wsqnncp7qyyp
109年05月12日 10時35分10秒,桃園市,中壢區,121.199137,24.972951,wsqnjfntbx6x
109年05月15日 05時30分51秒,桃園市,中壢區,121.230282,24.941453,wsqjysmnqrf4
109年06月04日 09時37分00秒,桃園市,中壢區,121.233692,24.938352,wsqjyezsmvbb
109年06月12日 11時59分00秒,桃園市,中壢區,121.193208,24.958228,wsqjvzd0nqvt
109年06月17日 10時02分05秒,桃園市,中壢區,121.207984,24.961545,wsqnn0hgw9pr
109年07月13日 11時57分00秒,桃園市,中壢區,121.240944,25.001763,wsqnnzkvyf2j
109年07月15日 09時13分27秒,桃園市,中壢區,121.176380,24.990701,wsqnjmmvqk3f
109年08月21日 00時17分00秒,桃園市,中壢區,121.195765,24.959128,wsqjvzsj6n8m
109年08月31日 10時16分16秒,桃園市,中壢區,121.217105,24.955973,wsqjyr5e5689
109年09月05日 21時53分00秒,桃園市,中壢區,121.218300,24.971384,wsqnn3ukz57e
109年10月01日 02時59分00秒,桃園市,中壢區,121.259903,24.973455,wsqnp66bbt3j
109年10月11日 06時54分00秒,桃園市,中壢區,121.194537,24.978488,wsqnjg5njrss
109年11月04日 07時57分09秒,桃園市,中壢區,121.201209,24.983486,wsqnnh052g7e
109年11月12日 00時17分00秒,桃園市,中壢區,121.211537,24.964534,wsqnn0xscw2v
109年12月02日 20時05分00秒,桃園市,中壢區,121.179108,24.989433,wsqnjmpvvzgy
109年12月25日 06時58分00秒,桃園市,中壢區,121.253763,24.950934,wsqjznnm9rny
109年02月09日 21時03分00秒,桃園市,八德區,121.324311,24.952343,wsqmby3tvmg5
109年03月01日 13時56分00秒,桃園市,八德區,121.258067,24.924933,wsqjz33qmb20
109年04月10日 20時21分00秒,桃園市,八德區,121.306744,24.964477,wsqq02sus5b3
109年04月23日 20時45分00秒,桃園市,八德區,121.275415,24.970900,wsqnp9y41cps
109年04月25日 20時27分00秒,桃園市,八德區,121.292361,24.930392,wsqmb46qhcgs
109年05月18日 16時40分00秒,桃園市,八德區,121.264509,24.933280,wsqjz6yngu78
109年08月12日 06時11分00秒,桃園市,八德區,121.321577,24.950481,wsqmbwpejdu8
109年09月22日 18時49分00秒,桃園市,八德區,121.274217,24.940888,wsqjzsm5nnd2
109年10月20日 17時41分00秒,桃園市,八德區,121.319398,24.957714,wsqmbxqj4z5g
109年01月16日 09時48分00秒,桃園市,大園區,121.242697,25.071579,wsqnwunhx956
109年04月17日 20時24分00秒,桃園市,大園區,121.212060,25.031997,wsqnqhzvvwqy
109年05月25日 22時04分00秒,桃園市,大園區,121.234236,25.045229,wsqnqz2543n6
109年06月20日 19時10分00秒,桃園市,大園區,121.211124,25.075269,wsqnwhz4pbuv
109年07月13日 17時49分00秒,桃園市,大園區,121.248675,25.108723,wsqnz4fsfvhy
109年07月20日 08時00分00秒,桃園市,大園區,121.204201,25.075961,wsqnwhfnn9ft
109年08月08日 11時53分10秒,桃園市,大園區,121.208080,25.084545,wsqnwnt00fp5
109年09月01日 16時05分00秒,桃園市,大園區,121.243060,25.113278,wsqnygwx2n64
109年09月18日 13時28分00秒,桃園市,大園區,121.223530,25.094574,wsqny8262zxk
109年10月04日 05時36分00秒,桃園市,大園區,121.161375,25.056107,wsqnt1742svk
109年01月03日 16時13分00秒,桃園市,大溪區,121.261532,24.870444,wsqjrreby6zc
109年02月04日 08時19分00秒,桃園市,大溪區,121.257037,24.868543,wsqjrr0tvb2j
109年02月14日 15時10分00秒,桃園市,大溪區,121.283838,24.900320,wsqjxuunyk06
109年04月13日 07時35分28秒,桃園市,大溪區,121.287175,24.898216,wsqjxuwds5be
109年05月31日 04時57分00秒,桃園市,大溪區,121.283589,24.895431,wsqjxuh42kww
109年06月13日 22時05分22秒,桃園市,大溪區,121.364296,24.789689,wsqm18yf3hfn
109年07月08日 13時23分00秒,桃園市,大溪區,121.292914,24.920246,wsqmb0dfcwxc
109年09月09日 07時11分00秒,桃園市,大溪區,121.275328,24.903641,wsqjxttfpznv
109年11月02日 02時50分00秒,桃園市,大溪區,121.272515,24.845092,wsqjrdgvnkv6
109年11月03日 10時37分00秒,桃園市,大溪區,121.263652,24.877502,wsqjx2v3zykx
109年01月03日 09時10分00秒,桃園市,平鎮區,121.239370,24.900388,wsqjwugz60f8
109年01月05日 19時48分00秒,桃園市,平鎮區,121.196227,24.950325,wsqjvyh6hv8v
109年01月29日 23時35分00秒,桃園市,平鎮區,121.212125,24.951494,wsqjynrbzpx5
109年01月31日 09時28分20秒,桃園市,平鎮區,121.284624,24.934476,wsqjzghvbe4r
109年02月27日 22時28分00秒,桃園市,平鎮區,121.199665,24.928757,wsqjvfnusch7
109年06月11日 08時29分31秒,桃園市,平鎮區,121.195690,24.957021,wsqjvzk10mbm
109年08月26日 07時30分27秒,桃園市,平鎮區,121.198969,24.896503,wsqjtuq2sst3
109年09月10日 22時44分53秒,桃園市,平鎮區,121.197933,24.920956,wsqjvbtxhdbv
109年10月06日 16時15分22秒,桃園市,平鎮區,121.233886,24.889642,wsqjwepbdm93
109年12月04日 05時29分00秒,桃園市,平鎮區,121.215889,24.946606,wsqjym6swbmv
109年12月06日 06時48分30秒,桃園市,平鎮區,121.199216,24.945689,wsqjvvnx4mmx
109年12月08日 09時55分00秒,桃園市,平鎮區,121.208966,24.956865,wsqjypm8m8gd
109年12月25日 06時14分00秒,桃園市,平鎮區,121.206542,24.951340,wsqjyn7bj4uk
109年12月26日 21時51分00秒,桃園市,平鎮區,121.231191,24.916895,wsqjwxvz7mzu
109年04月17日 06時17分15秒,桃園市,復興區,121.374901,24.698782,wsqk9bq8b4tv
109年01月11日 10時04分00秒,桃園市,新屋區,121.139190,24.950627,wsqjuw4ggtyz
109年01月16日 17時39分00秒,桃園市,新屋區,121.060668,24.938223,wsqjfgcewj8w
109年02月11日 19時39分00秒,桃園市,新屋區,121.049650,25.004336,wsqn4xcsv614
109年02月26日 22時10分00秒,桃園市,新屋區,121.094851,24.974224,wsqn5d6t6sc3
109年06月10日 05時38分00秒,桃園市,新屋區,121.082830,24.976474,wsqn56cfd2jy
109年07月11日 16時56分00秒,桃園市,新屋區,121.115406,24.957885,wsqjup3w1wbr
109年09月23日 15時41分00秒,桃園市,新屋區,121.106528,24.974224,wsqn5f7j6su3
109年11月16日 08時12分00秒,桃園市,新屋區,120.993995,24.947411,wsqjcm91hqmx
109年11月20日 04時20分00秒,桃園市,新屋區,121.144052,24.962545,wsqnh8q3m58m
109年11月28日 14時58分00秒,桃園市,新屋區,121.088884,24.983024,wsqn5kn0xt0p
109年01月10日 08時37分00秒,桃園市,桃園區,121.322367,24.991878,wsqq0v8k0p9x
109年02月03日 09時30分00秒,桃園市,桃園區,121.290784,25.005376,wsqq2016b5gt
109年03月02日 09時24分00秒,桃園市,桃園區,121.303514,25.026599,wsqq27fw88py
109年03月04日 10時34分00秒,桃園市,桃園區,121.292538,25.006843,wsqq206e2vrs
109年04月06日 13時41分00秒,桃園市,桃園區,121.297006,25.010731,wsqq21jf145j
109年04月12日 13時12分45秒,桃園市,桃園區,121.300584,24.986283,wsqq0k87skxp
109年05月14日 16時48分00秒,桃園市,桃園區,121.316338,25.001310,wsqq0x7g5tfp
109年05月25日 09時48分00秒,桃園市,桃園區,121.279427,24.991546,wsqnpv8fr3z6
109年06月05日 11時37分00秒,桃園市,桃園區,121.296171,24.998398,wsqq0nv4jxhk
109年06月21日 11時23分00秒,桃園市,桃園區,121.282263,24.991907,wsqnpveh3t1u
109年07月20日 01時18分00秒,桃園市,桃園區,121.314574,24.977488,wsqq0e486mnz
109年11月21日 04時28分43秒,桃園市,桃園區,121.307590,24.994903,wsqq0qjmzexh
109年11月26日 12時42分00秒,桃園市,桃園區,121.317060,24.988417,wsqq0th2h6s3
109年12月01日 15時28分00秒,桃園市,桃園區,121.317764,24.991477,wsqq0tscuucr
109年12月06日 05時42分00秒,桃園市,桃園區,121.313114,25.015964,wsqq2d1883wj
109年12月07日 07時39分08秒,桃園市,桃園區,121.306039,25.025640,wsqq27u2gt6t
109年02月18日 23時05分00秒,桃園市,楊梅區,121.107498,24.926314,wsqjgcey31xw
109年03月12日 17時09分00秒,桃園市,楊梅區,121.097389,24.924744,wsqjg9kmjtjc
109年06月04日 09時29分00秒,桃園市,楊梅區,121.146315,24.940409,wsqjuu203tpw
109年06月14日 21時54分00秒,桃園市,楊梅區,121.110017,24.941699,wsqjgumxgvtv
109年06月19日 23時32分00秒,桃園市,楊梅區,121.182973,24.918298,wsqjv84xxgmv
109年06月21日 14時54分00秒,桃園市,楊梅區,121.121173,24.943001,wsqjuhtxxbks
109年06月23日 15時35分00秒,桃園市,楊梅區,121.169047,24.935610,wsqjv72s7qtg
109年07月06日 06時27分00秒,桃園市,楊梅區,121.147802,24.945168,wsqjuv1hhkke
109年10月09日 15時06分00秒,桃園市,楊梅區,121.126578,24.893827,wsqjs7c9jcdy
109年10月29日 17時46分52秒,桃園市,楊梅區,121.159914,24.912587,wsqjtp1yqdgf
109年11月11日 09時58分00秒,桃園市,楊梅區,121.175828,24.925566,wsqjv3t9cqq0
109年12月23日 22時50分48秒,桃園市,楊梅區,121.126578,24.893827,wsqjs7c9jcdy
109年02月07日 07時53分00秒,桃園市,蘆竹區,121.265152,25.118334,wsqnzkwsfug4
109年02月22日 15時26分25秒,桃園市,蘆竹區,121.264745,25.095038,wsqnz2qm1q5s
109年03月29日 11時24分00秒,桃園市,蘆竹區,121.326720,25.078736,wsqq8v7qjrpr
109年04月24日 00時09分00秒,桃園市,蘆竹區,121.346580,25.066022,wsqq971uhm0j
109年05月10日 12時30分30秒,桃園市,蘆竹區,121.289599,25.032191,wsqq2hbrhd85
109年05月29日 13時16分00秒,桃園市,蘆竹區,121.295516,25.041601,wsqq2nstyku0
109年06月16日 19時39分00秒,桃園市,蘆竹區,121.274209,25.032924,wsqnrtj5mgk2
109年06月23日 06時22分00秒,桃園市,蘆竹區,121.345154,25.065914,wsqq970ge10c
109年07月02日 06時21分23秒,桃園市,蘆竹區,121.259837,24.989835,wsqnpm68qfzu
109年08月18日 13時52分00秒,桃園市,蘆竹區,121.294507,25.081514,wsqq8jgyqv5d
109年09月08日 15時20分00秒,桃園市,蘆竹區,121.255442,25.050082,wsqnx0px29dx
109年09月15日 16時42分00秒,桃園市,蘆竹區,121.314763,25.046246,wsqq2xd8yyet
109年09月23日 15時08分32秒,桃園市,蘆竹區,121.266330,25.049741,wsqnx2pmq61m
109年10月04日 10時45分00秒,桃園市,蘆竹區,121.243749,25.029149,wsqnqurj25ec
109年10月08日 08時54分10秒,桃園市,蘆竹區,121.255240,25.050409,wsqnx0r35ysn
109年11月23日 09時35分01秒,桃園市,蘆竹區,121.282859,25.038750,wsqnry5mr3q3
109年12月05日 23時09分00秒,桃園市,蘆竹區,121.276086,25.033434,wsqnrtnw3dk4
109年12月13日 16時02分00秒,桃園市,蘆竹區,121.314141,25.083576,wsqq8w662m7z
109年12月21日 05時52分00秒,桃園市,蘆竹區,121.266901,25.026483,wsqnr7zvgde4
109年12月31日 07時08分00秒,桃園市,蘆竹區,121.287151,25.065184,wsqnxfyx72yw
109年01月16日 21時26分36秒,桃園市,觀音區,121.141905,25.046490,wsqnkxsf6upk
109年01月22日 11時52分00秒,桃園市,觀音區,121.154752,25.053188,wsqnsby1qkdz
109年02月11日 16時40分00秒,桃園市,觀音區,121.130290,25.047907,wsqnkru6sk69
109年03月10日 05時40分00秒,桃園市,觀音區,121.108977,24.994317,wsqn5yhf7wqs
109年03月23日 16時52分00秒,桃園市,觀音區,121.090537,25.006957,wsqn72rkn48t
109年05月08日 16時08分00秒,桃園市,觀音區,121.099222,25.000221,wsqn5xjub6ux
109年07月05日 22時41分00秒,桃園市,觀音區,121.156610,25.034544,wsqnkvrsc9hr
109年10月12日 06時20分00秒,桃園市,觀音區,121.081654,25.037107,wsqn7mbgxp10
109年10月24日 09時40分00秒,桃園市,觀音區,121.051966,25.030965,wsqn6sergq04
109年12月11日 09時13分00秒,桃園市,觀音區,121.078772,25.036141,wsqn7jwy5fun
109年12月16日 06時18分26秒,桃園市,觀音區,121.120506,25.064408,wsqns4v6b271
109年01月03日 07時43分13秒,桃園市,龍潭區,121.223038,24.853138,wsqjqkruj88w
109年01月26日 02時06分00秒,桃園市,龍潭區,121.204226,24.870953,wsqjqpd5z1tm
109年02月07日 03時14分24秒,桃園市,龍潭區,121.219290,24.879958,wsqjw3m0q0mf
109年02月25日 21時52分00秒,桃園市,龍潭區,121.221038,24.881428,wsqjw3w2yfm7
109年04月01日 00時30分30秒,桃園市,龍潭區,121.243471,24.849168,wsqjqgwucsss
109年04月29日 00時27分00秒,桃園市,龍潭區,121.199764,24.845836,wsqjmgncrpw0
109年05月07日 04時22分00秒,桃園市,龍潭區,121.214813,24.863045,wsqjqq1vtze8
109年05月26日 09時33分50秒,桃園市,龍潭區,121.218108,24.860840,wsqjqmu2fskr
109年06月05日 23時50分50秒,桃園市,龍潭區,121.249577,24.880503,wsqjx175rvvm
109年06月19日 04時32分45秒,桃園市,龍潭區,121.213814,24.859426,wsqjqm90wsfs
109年06月26日 07時32分00秒,桃園市,龍潭區,121.247349,24.879060,wsqjx11eh0bj
109年08月02日 11時13分00秒,桃園市,龍潭區,121.224978,24.885386,wsqjwd1rfspj
109年10月21日 11時34分58秒,桃園市,龍潭區,121.235055,24.874230,wsqjwb0wvs91
109年12月02日 07時58分02秒,桃園市,龍潭區,121.213814,24.859426,wsqjqm90wsfs
109年12月30日 15時10分00秒,桃園市,龍潭區,121.219938,24.880615,wsqjw3msj6c1
109年01月14日 06時48分00秒,桃園市,龜山區,121.370182,25.009348,wsqq3bg440r5
109年01月31日 18時11分00秒,桃園市,龜山區,121.374971,25.029664,wsqq3uw83gd1
109年02月07日 04時58分00秒,桃園市,龜山區,121.342456,25.001473,wsqq1pquhhm5
109年02月08日 08時05分00秒,桃園市,龜山區,121.387489,25.008862,wsqq60xxjtb0
109年02月09日 05時06分00秒,桃園市,龜山區,121.332019,24.988436,wsqq0vp20ynd
109年02月11日 15時46分00秒,桃園市,龜山區,121.365025,25.027631,wsqq3spkd09d
109年02月21日 22時33分00秒,桃園市,龜山區,121.356520,25.010873,wsqq3914gueu
109年03月25日 18時48分00秒,桃園市,龜山區,121.372475,25.006809,wsqq3bkepxhf
109年05月12日 06時36分00秒,桃園市,龜山區,121.363081,25.058668,wsqq99vckf21
109年05月16日 10時12分21秒,桃園市,龜山區,121.362143,25.060387,wsqq9dj5qfsz
109年06月13日 06時06分00秒,桃園市,龜山區,121.355019,25.064693,wsqq9dbh2vkt
109年08月24日 23時27分21秒,桃園市,龜山區,121.354670,25.036939,wsqq3mzf8z8q
109年10月06日 16時25分00秒,桃園市,龜山區,121.370242,25.025031,wsqq3gej7egu
109年10月14日 18時37分19秒,桃園市,龜山區,121.368297,25.031044,wsqq3uc8qkc9
109年10月19日 10時32分00秒,桃園市,龜山區,121.377793,25.061906,wsqqd42s5tfk
109年12月14日 11時28分49秒,桃園市,龜山區,121.357823,25.001376,wsqq1x65d4r9
109年12月21日 16時58分00秒,桃園市,龜山區,121.359117,25.050542,wsqq9871brkr
109年05月09日 16時49分00秒,澎湖縣,湖西鄉,119.613281,23.591432,wsjn1yewp3wt
109年05月26日 10時54分00秒,澎湖縣,湖西鄉,119.610116,23.587548,wsjn1vcrmtwu
109年07月25日 12時06分00秒,澎湖縣,湖西鄉,119.612842,23.603080,wsjn3bg3vjp2
109年10月26日 08時26分00秒,澎湖縣,湖西鄉,119.664624,23.584256,wsjn5j3h5zfy
109年08月16日 23時54分00秒,澎湖縣,西嶼鄉,119.519387,23.649830,wshyx9r65xf7
109年03月31日 05時53分00秒,澎湖縣,馬公市,119.576384,23.571661,wsjn150fgsn6
109年09月07日 10時04分00秒,澎湖縣,馬公市,119.599661,23.554778,wsjn181bd0fg
109年12月28日 07時32分00秒,澎湖縣,馬公市,119.610698,23.549462,wsjjcz1ce3bs
109年01月08日 07時30分00秒,臺中市,中區公,120.682900,24.140782,wsmc64ww5rum
109年07月11日 03時53分00秒,臺中市,中區大,120.681829,24.144568,wsmc65mu63ty
109年08月14日 04時46分00秒,臺中市,中區大,120.679550,24.142499,wsmc65h0m248
109年02月28日 21時30分00秒,臺中市,北區建,120.696528,24.153163,wsmc6sbw2gym
109年07月17日 15時27分00秒,臺中市,北區近,120.682316,24.144124,wsmc65q1tycj
109年01月05日 11時44分00秒,臺中市,北屯區,120.707586,24.182433,wsmcdf28fs5x
109年01月05日 12時51分00秒,臺中市,北屯區,120.677701,24.200796,wsmcdjdgf5rg
109年01月13日 17時05分00秒,臺中市,北屯區,120.709459,24.174149,wsmcdbcbw7br
109年01月23日 21時46分00秒,臺中市,北屯區,120.733205,24.169225,wsmc7rg5zw4d
109年01月27日 03時23分00秒,臺中市,北屯區,120.769285,24.197675,wsmcsjj98m9c
109年02月05日 07時30分00秒,臺中市,北屯區,120.674084,24.189546,wsmcd584mfny
109年03月10日 22時12分00秒,臺中市,北屯區,120.722295,24.175928,wsmce156cree
109年03月24日 08時00分00秒,臺中市,北屯區,120.685920,24.175775,wsmcd30f1g07
109年04月12日 20時42分00秒,臺中市,北屯區,120.685338,24.169443,wsmc6rbmhnwr
109年04月17日 21時15分00秒,臺中市,北屯區,120.673298,24.188574,wsmc9grseth8
109年05月29日 09時18分00秒,臺中市,北屯區,120.776720,24.198698,wsmcsm4zts38
109年07月03日 04時23分00秒,臺中市,北屯區,120.662480,24.188185,wsmc9erdrs6p
109年07月27日 23時02分00秒,臺中市,北屯區,120.720836,24.172028,wsmce06hr2ee
109年08月09日 13時01分00秒,臺中市,北屯區,120.668271,24.198255,wsmc9v5vn98m
109年11月26日 11時22分00秒,臺中市,北屯區,120.737640,24.178431,wsmce3w3wfjw
109年12月10日 18時26分00秒,臺中市,北屯區,120.747473,24.194803,wsmcest8un1t
109年12月18日 19時02分00秒,臺中市,北屯區,120.733291,24.169388,wsmc7rgkcs6x
109年12月21日 17時43分00秒,臺中市,北屯區,120.718943,24.161183,wsmc7n2v56bn
109年04月30日 21時37分00秒,臺中市,南區崇,120.658491,24.127568,wsmc38kc68ev
109年10月14日 22時29分00秒,臺中市,南區崇,120.656788,24.124285,wsmc1xew4utv
109年08月14日 23時31分00秒,臺中市,南區福,120.663855,24.124833,wsmc1zb9rdg6
109年12月13日 03時15分00秒,臺中市,南區西,120.657241,24.133000,wsmc397bvmr8
109年04月18日 10時45分00秒,臺中市,南區長,120.680038,24.131724,wsmc61h92xqk
109年01月03日 10時29分00秒,臺中市,南屯區,120.612124,24.145660,wsmc2ee4djq0
109年01月03日 14時17分00秒,臺中市,南屯區,120.608047,24.151047,wsmc2s8451qn
109年02月15日 04時39分00秒,臺中市,南屯區,120.634100,24.158200,wsmc3jg5dqbs
109年03月16日 12時58分00秒,臺中市,南屯區,120.617143,24.153727,wsmc2tn9xjh9
109年08月11日 15時46分00秒,臺中市,南屯區,120.640065,24.134841,wsmc31x7tk2q
109年09月22日 08時02分00秒,臺中市,南屯區,120.654570,24.140082,wsmc3d9fpm2n
109年12月02日 15時40分00秒,臺中市,南屯區,120.631279,24.138518,wsmc343109ch
109年01月04日 17時52分00秒,臺中市,后里區,120.711980,24.291861,wsmf4y5y3505
109年02月13日 12時17分00秒,臺中市,后里區,120.684991,24.315208,wsmf662nk579
109年03月17日 12時23分00秒,臺中市,后里區,120.674552,24.316902,wsmf64b80z5f
109年05月14日 09時15分00秒,臺中市,后里區,120.717656,24.306485,wsmf6bzgt30q
